...1,spotify_id,youtube_id,project_name,artist,project_type,tracks,year,rating,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,explicit
1605,6JD4Qerb8IcaAzFgpFw0sa,lgnyb1PGcWk,99.9%,kaytranada,album,15,2016,6,0.084914,0.7406,0.5726666666666667,0.219097824,0.22410666666666668,-8.984533333333333,0.22312666666666667,0.3751333333333333,113.1412,0.26666666666666666
1606,6htkNwZqRyGKXjWpCKuoSl,AYfYvYdlxmc,iv,black mountain,album,10,2016,7,0.1230795,0.3415,0.6022000000000001,0.312696,0.14028,-8.5174,0.03472,0.31466,115.2823,0
1607,18Scpsg5OV1iYNtSaCsjwz,S8BpvVYuqgk,telefone,noname,mixtape,10,2016,8,0.644,0.6205,0.5088,0.002217522,0.11918,-9.694,0.3548,0.629,108.3774,0.6
1608,7JOhVQCSuGJ7kHiNM98Fwh,5aJQIfMufns,i aka i,ash koosha,album,15,2016,6,0.178068,0.39166666666666666,0.6851333333333334,0.500038,0.17026666666666668,-8.012466666666667,0.16823333333333332,0.25192,117.41746666666667,0
1609,6KiS2t3EapTmHSt9xGUqe7,RYWCHEJV_CI,stage four,touché amoré,album,12,2016,8,0.020039495833333334,0.312,0.9475,0.0036246125,0.12953333333333333,-2.740666666666667,0.06809166666666666,0.33766666666666667,127.81625,0
1610,2z4c8M8aVzl7CTobIp36KF,9MwGVZ9vIbI,slime season 3,young thug,mixtape,8,2016,5,0.052335,0.832375,0.562125,0,0.1350125,-6.70275,0.148725,0.30524999999999997,122.963375,1
1611,2jJReDZqTuAxr4R0ItimZc,ddkcwXO8Wk4,the human condition,jon bellion,album,14,2016,5,0.16826714285714287,0.5794285714285714,0.5828571428571429,1.275757142857143e-4,0.11889285714285715,-5.458285714285714,0.12025,0.45471428571428574,119.46714285714286,0.5
1612,6UUIocFoD9p2aOO5jvD9zt,8yVjQqOESzI,rheia,oathbreaker,album,10,2016,4,0.29048689,0.22533,0.5314300000000001,0.25234915,0.25545,-11.8104,0.07037,0.06178,108.7001,0
1613,7CHEC1kVstFUDPTxB3Hz2V,bv_MI60ZMUQ,big baby d.r.a.m.,d.r.a.m.,album,14,2016,7,0.31695428571428574,0.5904285714285714,0.6139285714285714,5.356107142857143e-4,0.22931428571428572,-6.668285714285714,0.12539285714285714,0.40164285714285713,118.79971428571429,1
1614,0oYPYkxc18YCwJR7OKnPdC,-0rkRvKZAcM,1992,the game,album,13,2016,5,0.09404615384615385,0.586,0.7579230769230769,0,0.29706923076923075,-5.593615384615385,0.3640769230769231,0.4952,121.63230769230769,1
1615,5amj9zNeZ3B2EdpBgXrOZ0,tdGi7dP5zwg,mind of mine,zayn,album,18,2016,4,0.41028333333333333,0.5768888888888889,0.4875555555555556,0.008035386666666667,0.13482777777777777,-8.805833333333334,0.0595,0.32994444444444443,108.68583333333333,0.3333333333333333
1616,5AF0uxDdW2IKi3r8jqVgmq,qVG21PSiNKA,made in the manor,kano,album,15,2016,7,0.17524933333333334,0.5097333333333334,0.7795333333333333,0.003626663333333333,0.17824666666666666,-6.6064,0.28808,0.5856,117.85853333333333,1
1617,6ZiwdJgvbvWILwuObZc8wS,wqBQhv6OUMg,worry,jeff rosenstock,album,17,2016,8,0.09035588235294117,0.38223529411764706,0.7765882352941177,0,0.38229411764705884,-5.510529411764706,0.06211764705882353,0.4443529411764706,134.12423529411765,0.35294117647058826
1618,0XvjdaLFvJ510mcmVXriw7,508UImyIFu0,holy ghost,modern baseball,album,11,2016,7,0.13454742727272728,0.392,0.7719090909090909,5.397090909090909e-4,0.30372727272727273,-7.298363636363637,0.07075454545454546,0.4878,128.14654545454545,0.18181818181818182
1619,6B2zFE8keFSYZkNlani62g,s7a8WB6lvHI,self-titled,nevermen,album,10,2016,7,0.204309,0.4848,0.7166,0.09174001600000001,0.18102,-9.2692,0.09128,0.36086,130.5688,0
1620,5EAGz1IagdeJoJ2Cgb4DES,kgTq2cC2kUM,nattesferd,kvelertak,album,9,2016,6,8.1986e-4,0.26422222222222225,0.9087777777777778,0.6172222222222222,0.36477777777777776,-6.391444444444445,0.06394444444444444,0.3161111111111111,148.06133333333332,0
1621,4sAB9WulPpnAcig7alDGTg,k5c3-No41Ww,i'm up,young thug,mixtape,9,2016,5,0.14915555555555557,0.7846666666666667,0.5704444444444444,0,0.14458888888888888,-7.237555555555556,0.20613333333333334,0.4141111111111111,131.8351111111111,1
1622,1pyIYnwE5fvCUOofffwZm0,u_sQjEc8--c,post-pop depression,iggy pop,album,9,2016,7,0.27353222222222223,0.5125555555555555,0.6065555555555555,0.3032788888888889,0.22773333333333334,-7.006111111111111,0.049188888888888886,0.607,111.48366666666666,0.2222222222222222
1623,0eko1rPEW8mnBfcAEWXf7s,wk0nPWE6wfY,handshakes with snakes,apathy,album,13,2016,7,0.16863846153846154,0.5298461538461539,0.7289230769230769,0.07050454,0.3819230769230769,-9.229384615384616,0.3216230769230769,0.5749461538461539,115.74584615384616,0.9230769230769231
1624,7mgdTKTCdfnLoa1HXHvLYM,4EvKa3-baDI,lil uzi vert vs. the world,lil uzi vert,mixtape,9,2016,4,0.12167777777777777,0.713,0.494,2.6111111111111113e-7,0.1555,-8.119555555555555,0.1759777777777778,0.2861111111111111,131.76066666666668,1
1625,0umKI9UKmubVWFCDNxlpH2,eLfbvBCavtM,the bible 2,ajj,album,11,2016,5,0.14136218272727272,0.47854545454545455,0.6342727272727273,0.1895530181818182,0.20538181818181817,-8.114,0.0732090909090909,0.45881818181818185,124.52818181818182,0
1626,52hA4AUoiCwTuXXuClt0SR,E6WtycT5NQ8,dissociation,the dillinger escape plan,album,11,2016,7,0.002056191818181818,0.29509090909090907,0.8944545454545455,0.08672968818181818,0.24556363636363637,-4.854181818181818,0.18539090909090908,0.1665,113.87790909090909,0
1627,6McWou8VeXcVNGQVOiqhZd,4WUd8aqZ6UY,iiidrops,joey purp,mixtape,11,2017,7,0.13435727272727271,0.5997272727272728,0.7925454545454546,7.154545454545455e-6,0.21357272727272728,-5.724181818181818,0.23198181818181818,0.5098181818181818,113.10481818181817,1
1628,43otFXrY0bgaq5fB3GrZj6,osgQqOgJGtw,the getaway,red hot chili peppers,album,13,2016,5,0.17636746153846156,0.5395384615384615,0.7308461538461538,0.030015402307692306,0.17686923076923078,-6.069153846153847,0.07063846153846154,0.5518461538461539,119.57315384615384,0
1629,6LX75kNicFqjjiAOeZgN67,Pq3J2noL6tY,the perfect luv tape,lil uzi vert,mixtape,10,2016,3,0.22025,0.7705,0.5675,7.66e-7,0.15181,-7.5634999999999994,0.22206,0.4177,141.3471,1
1630,3RaACfwYTY9uiDy3VSWLLc,-1xtW1YAfUo,the cozy tapes vol. 1: friends-,a$ap mob,mixtape,12,2016,2,0.20908333333333334,0.7260833333333333,0.6151666666666666,2.0878333333333333e-5,0.25666666666666665,-8.339,0.316,0.38808333333333334,121.70566666666666,1
1631,3koPfjNNoh3JJ0AD6WnKtT,bRXD2P6UV7M,sleep cycle,deakin,album,6,2016,7,0.5623,0.269,0.7331666666666666,0.20687908333333332,0.30833333333333335,-6.5395,0.05633333333333333,0.3605666666666667,143.76916666666668,0
1632,67hzZ19BcqT086ahgI9DIB,kAOw5dpeaus,ruminations,conor oberst,album,10,2016,8,0.7418,0.4788,0.317,5.591340000000001e-4,0.15167,-8.7576,0.03859,0.3431,112.0527,0
1633,0FOJVGWk7r4QKYCP1hCCEq,3OzfNaYcoVo,the bride,bat for lashes,album,13,2016,5,0.7227076923076923,0.3303076923076923,0.3160230769230769,0.0696445776923077,0.10803846153846154,-12.070615384615385,0.04865384615384615,0.15295384615384616,108.24084615384615,0
1634,68ahiHoFwy2gf0I1LW7Z14,avUPRabkegM,värähtelijä,oranssi pazuzu,album,7,2016,7,0.021601894285714286,0.2785714285714286,0.7535714285714286,0.7948571428571428,0.12088571428571429,-7.151142857142857,0.06261428571428572,0.11717142857142857,120.04485714285715,0
1635,70tBAnpA54N9GblaQetKNu,6qadB8VyBRo,all your happy life,the wytches,album,11,2016,6,0.2362190909090909,0.38136363636363635,0.6286363636363637,0.07498293636363637,0.1446,-6.970090909090909,0.03679090909090909,0.31763636363636366,111.25681818181819,0
1636,23EaoI8dXfDGfxF54sd1DP,U_PyyvgFLLI,woman,justice,album,10,2016,5,0.01894189,0.4778,0.6926,0.186602913,0.20888,-5.9745,0.03775,0.3094,117.2811,0
1637,4bJCKmpKgti10f3ltz6LLl,BjLa2rN4AzA,"22, a million",bon iver,album,10,2016,5,0.8674999999999999,0.4204,0.3003,0.15154804,0.11478000000000001,-12.6312,0.0873,0.24229,102.5926,0
1638,5e2JtLvCzmrRAfLcMhP85n,9wxdMu-73hw,useless,bones,mixtape,9,2016,7,0.38456666666666667,0.5947777777777777,0.36762222222222224,0.24528706666666666,0.1386888888888889,-13.143666666666666,0.04897777777777778,0.22697777777777778,123.42588888888889,1
1639,4sA1jzhH2MoRIDGIaCWGMY,7X6qA1k3W7Q,the long dark blue,swain,album,13,2017,8,0.15091063846153846,0.47538461538461535,0.7400769230769231,0.2715523076923077,0.1655230769230769,-6.435461538461539,0.050576923076923075,0.33445384615384616,141.25384615384615,0
1640,5wslp9TdlypcPlUuxUSE7r,cAUErg7-dGg,tempo,olga bell,album,10,2016,7,0.26415,0.6725,0.5379,0.07651726,0.12489,-9.3272,0.0767,0.5117,118.7825,0
1641,4lNfKXCC8LLMeTr89vRF1D,iEO6FWFByFY,jumalten aika,moonsorrow,album,5,2016,8,1.9401999999999998e-5,0.2656,0.9186,0.8196,0.4078,-9.2628,0.07461999999999999,0.1984,130.05180000000001,0
1642,1CEeqK9sKrE7LzUHeT3bfP,W4A0ViBBnrk,do what thou wilt.,ab-soul,album,16,2016,7,0.17725625,0.612125,0.58875,6.75275e-5,0.26513125,-9.01425,0.3752625,0.367375,123.5846875,0.9375
1643,0ij1SeJyTNN9A9UnB8moyK,VvaS80m7L70,jessica rabbit,sleigh bells,album,14,2016,7,0.06988571428571429,0.4749285714285714,0.7759285714285714,0.08782128785714285,0.1870642857142857,-4.839214285714286,0.08107857142857143,0.31052857142857143,117.28428571428572,0
1644,3l94HZBpKFTn1plZ1WWQPf,190SH2l-ulk,the dream is over,pup,album,10,2016,6,0.003652821,0.361,0.9309999999999999,0.004423103,0.17009,-2.3946,0.08337,0.237,137.3317,0
1645,5I3UdCxtIh6hkQ7rMPUvA4,h_vuv0Oq6jQ,a sailor's guide to earth,sturgill simpson,album,9,2016,8,0.24008555555555555,0.4572222222222222,0.5861111111111111,0.13980601,0.24186666666666667,-7.576888888888889,0.04281111111111111,0.44122222222222224,107.19533333333334,0.1111111111111111
1646,7awpB1UEVeDF6h8mGMssTI,C3MiVqatUl0,self-titled,majid jordan,album,12,2016,4,0.055508933333333337,0.6588333333333334,0.5525833333333333,0.0033466950000000002,0.23630833333333331,-8.859333333333334,0.09770833333333333,0.22099166666666667,109.67983333333333,0
1647,2WzQeYsbrDq1UcVZmY8dVR,ti-uAwBKP90,the altar,banks,album,13,2016,5,0.28823076923076923,0.49830769230769234,0.4969230769230769,0.003552056153846154,0.19757692307692307,-8.919153846153845,0.05938461538461538,0.3338153846153846,118.59892307692307,0.15384615384615385
1648,2vIRdYffs93ca7L0Eh4mTm,GlAsfhqp7E8,metal resistance,babymetal,album,12,2016,6,0.004866658333333333,0.35283333333333333,0.93475,0.35332843333333336,0.2563916666666667,-3.1708333333333334,0.14005833333333334,0.3086916666666667,144.62675000000002,0
1649,5cfMh4xCZIr5kZs5ryEpeS,ollymEkLEyk,bbf (hosted by dj escrow),babyfather,album,23,2016,6,0.31067410869565215,0.5836521739130435,0.5682237826086957,0.13179659173913044,0.34850434782608697,-9.605956521739131,0.23041304347826086,0.5286434782608695,103.30447826086956,0
1650,4j7QJ7DKZ0cBsNuD7GmJFx,NkEYtSa44z4,moth,chairlift,album,10,2016,7,0.176221,0.6833,0.5791,0.00317122,0.12990000000000002,-8.113,0.098,0.4884,124.81899999999999,0
1651,1C3OGpx56k1Ml2dYBDgRxt,vv9_gySpshg,negus,kemba,album,12,2016,7,0.3817916666666667,0.5011666666666666,0.6028333333333333,0.04506326666666667,0.27826666666666666,-7.4984166666666665,0.15394166666666667,0.39458333333333334,117.95133333333334,0
1652,1MUhDxkdqg5IyNYylLu7P8,Q7PJ9zTAqQQ,the wilderness,explosions in the sky,album,9,2016,4,0.4595222222222222,0.4507777777777778,0.42444444444444446,0.8962222222222223,0.1177,-15.063333333333333,0.04013333333333333,0.1535,119.57566666666666,0
1653,0UmU9BNIVodKSXeHumiP2Q,XkUtee1lF3I,innocence reaches,of montreal,album,12,2016,5,0.07782858333333334,0.5595,0.7475,0.15327945333333334,0.19874166666666668,-6.154083333333333,0.03814166666666667,0.4282916666666667,117.35408333333334,0
1654,5nlzjzwM3elIoWvwbanrqL,RgzSqtBoP2Y,the hope six demolition project,pj harvey,album,11,2016,7,0.49663636363636365,0.5311818181818182,0.6094545454545455,0.05630147090909091,0.22305454545454545,-9.31609090909091,0.03739090909090909,0.4575727272727273,102.92136363636364,0
1655,71l7qijDCtngANjrxmkNwd,MCAtnOD59Rw,pleiades' dust,gorguts,ep,1,2016,8,5.26e-4,0.192,0.783,0.836,0.0737,-11.077,0.107,0.0393,110.939,0
1656,79Z6DE8XSvqhD7nXAEtz0s,7HGvtP1so68,aquʌria,boots,album,11,2015,6,0.13660441818181818,0.5344545454545454,0.638090909090909,0.17784690909090908,0.2525727272727273,-8.818636363636363,0.082509090909090907,0.3401636363636364,126.99627272727272,0.2727272727272727
1657,5LPWhNZysA8WXaBCmaHspR,ihEG6ut9bWU,before a million universes,big ups,album,13,2016,8,0.13618692307692307,0.5217692307692308,0.6856923076923077,0.29277153846153847,0.21591538461538462,-6.486461538461539,0.08956923076923078,0.36845384615384613,128.9363846153846,0
1658,0kp2GeJxsQRdQEuMNKjLJi,JN5QgkI0RpM,telling it like it is,marching church,album,10,2016,7,0.169209,0.3162,0.6714,0.018034805,0.15374000000000002,-5.7213,0.05031,0.3661,127.0712,0
1659,4tMN2Uc1xNhPFNmZWVqYfT,J3dF8yhnsu0,the terrible tales of scurvy jones,mr. yote,ep,7,2016,7,0.25485714285714284,0.4065714285714286,0.8224285714285714,0.0031007557142857145,0.21792857142857142,-7.345,0.2671428571428571,0.388,108.99785714285714,0
1660,6u10cQ3OuOlWTQDaXZIjcf,EEyuuVLuElc,strangers,marissa nadler,album,12,2016,8,0.4982916666666667,0.37525,0.3795,0.3298135916666667,0.140475,-11.268833333333333,0.029966666666666666,0.14080833333333334,115.26258333333334,0
1661,0rLP6ir7HYMOh6g1pKJVWI,wPR7j3RQDYo,southern family compilation,various artists,track,15,2008,8,0.3995666666666667,0.6769333333333333,0.6489333333333334,0.002425360666666667,0.14171333333333333,-4.642733333333333,0.06154,0.6371333333333333,121.9974,0
1662,0CCr3ifYoRr0JjNvycIbK6,kXv60xh04aA,hyperion,krallice,ep,3,2016,7,2.6466666666666666e-6,0.166,0.777,0.8113333333333334,0.19119999999999998,-9.251666666666667,0.06446666666666667,0.0793,126.902,0
1663,7hpaJ75FV7MYcKER1px2Uv,DVcxvDjmL3E,black terry cat,xenia rubinos,album,14,2016,8,0.3387421428571429,0.6949285714285715,0.43442857142857144,0.12184949785714286,0.09977142857142857,-8.978571428571428,0.10240714285714286,0.4647357142857143,125.06042857142857,0
1664,7K6EzecV6Qsaw0Enfx1Dcw,oZCWposs7do,the ghosts of highway 20,lucinda williams,album,14,2016,6,0.5907857142857142,0.4749285714285714,0.27390714285714285,0.05943257142857143,0.1322142857142857,-13.015214285714286,0.032471428571428575,0.28435714285714286,91.79442857142857,0
1665,5ebtbHmQ7WZpgKtH8ir14W,Ar0B5Qcpqgc,there's alot going on,vic mensa,ep,7,2016,5,0.16471428571428573,0.6207142857142857,0.6447142857142857,0,0.18935714285714286,-5.875571428571429,0.3618571428571429,0.32257142857142856,111.28085714285714,1
1666,3WnMJhecMN6z5TMlYE4HcM,fn6CgvrVAmw,love streams,tim hecker,album,11,2016,5,0.3937909090909091,0.24105454545454547,0.37372727272727274,0.7292727272727273,0.25513636363636366,-12.236272727272727,0.03855454545454545,0.1004,101.29654545454545,0
1668,2DTbGcv40CSMW0P4yAQQBa,9pXNow58ECU,black america again,common,album,15,2016,5,0.45178666666666667,0.5738,0.6022666666666666,0.06362397666666667,0.20523333333333332,-9.436466666666666,0.23795333333333332,0.519,100.6016,0.6666666666666666
1669,2wE1bvm3Ha0BvkHTvwk6rw,3lTOkT7BaD4,self-titled,jesu / sun kil moon,album,10,2016,6,0.42355,0.5008,0.46590000000000004,0.281671134,0.14433000000000001,-13.6262,0.05651,0.3,116.3173,0
1670,1GgKipjkYuAClij0nibOaY,6k5bkCY0ims,the magic,deerhoof,album,15,2016,7,0.31172666666666665,0.49853333333333333,0.8293333333333334,0.107682604,0.2829333333333333,-6.261933333333333,0.08956666666666667,0.5478266666666667,122.29846666666667,0
1671,7LWTCCUFJ0USkRscNJJrI5,zfDFz8OmgzE,hella personal film festival,open mike eagle & paul white,album,14,2016,7,0.35095714285714286,0.5762857142857143,0.726,0.0162442,0.3224,-7.096214285714286,0.26062857142857143,0.5475714285714286,100.60714285714286,1
1672,2zTbyEzZTvRXRYE91lnC5S,uNb39wzdP9U,los suicidas,meridian brothers,album,8,2015,7,0.45787500000000003,0.70725,0.5255,0.410235,0.1220375,-11.6455,0.0444625,0.7464999999999999,132.755,0
1673,4dIPUQHheyH9e6ioplvNT2,IQjPWxS59rA,bottomless pit,death grips,album,13,2016,9,0.03494646153846154,0.4726153846153846,0.9304615384615385,1.0368923076923077e-4,0.17425384615384615,-4.396,0.2837230769230769,0.4017230769230769,135.3806923076923,1
1674,4eLPsYPBmXABThSJ821sqY,RIGINiBYxis,damn.,kendrick lamar,album,14,2017,7,0.17544442857142856,0.663,0.5848571428571429,0.006141779285714286,0.2230714285714286,-7.863857142857142,0.27572857142857143,0.4799285714285714,136.75185714285715,1
1675,0U6ldwLBEMkwgfQRY4V6D2,14Py6kcxKKQ,revival,eminem,album,19,2017,2,0.26261,0.68,0.7187368421052631,5.927157894736842e-5,0.35401578947368423,-6.566315789473684,0.2828473684210526,0.5248947368421053,107.27531578947368,0.9473684210526315
1676,2nkto6YNI4rUYTLqEwWJ3o,mlLqB2lxii4,flower boy,"tyler, the creator",album,14,2017,8,0.3625357142857143,0.5654285714285714,0.5642857142857143,0.061929185,0.28386428571428574,-9.0015,0.23238571428571428,0.38,99.24542857142858,0.9285714285714286
1677,7GoZNNb7Yl74fpk8Z6I2cv,NOnVXp-n-pQ,4:44,jay-z,album,10,2017,8,0.2949,0.6019,0.7476,4.721e-6,0.26661999999999997,-6.4276,0.3445,0.5576,118.431,1
1678,2B87zXm9bOWvAJdkJBTpzF,WxY7yOmZs4w,melodrama,lorde,album,11,2017,7,0.3358281818181818,0.5894545454545455,0.4138181818181818,0.0020061263636363636,0.1139090909090909,-9.37109090909091,0.0795,0.27490909090909094,102.87536363636363,0.5454545454545454
1679,4IFpj2jyRcugt1yzH82m3E,YABApZSuUIA,syre,jaden smith,album,17,2017,4,0.32241176470588234,0.538235294117647,0.6544705882352941,0.027087331176470587,0.25395882352941174,-7.52164705882353,0.17190588235294119,0.2792647058823529,121.94370588235294,0.8235294117647058
1680,2VVvm4zJlUQm9XmBCvGN6z,rWUT9uCl9Es,self-titled,lil pump,mixtape,15,2017,7,0.11090333333333334,0.8677333333333334,0.5511333333333334,1.828333333333333e-5,0.15156666666666668,-7.008466666666666,0.15242666666666665,0.5018866666666667,131.05826666666667,1
1681,6DEjYFkNZh67HP7R9PSZvv,qDAxDcjgn-8,reputation,taylor swift,album,15,2017,4,0.13851466666666667,0.6579333333333334,0.5828666666666666,4.3788e-5,0.15215333333333333,-7.6724000000000006,0.09512,0.2934,127.54013333333333,0
1682,7fd7SEK25VS3gJAUgSwL6y,WVuO8d3fgOc,culture,migos,album,24,2018,7,0.10658583333333334,0.831,0.5928333333333333,4.212933333333333e-4,0.1614625,-6.458583333333333,0.13705416666666667,0.3297333333333333,139.004125,1
1683,5p64XgvFREt1P6mC7Xl6XN,NjbWyn-h-Oc,a crow looked at me,mount eerie,album,11,2017,9,0.8588181818181818,0.5211818181818182,0.10593636363636363,0.06377066363636365,0.13147272727272727,-20.882545454545454,0.05169090909090909,0.15405454545454547,103.145,0.09090909090909091
1684,5VdyJkLe3yvOs0l4xXbWp0,cmYXxJs0uCk,17,xxxtentacion,album,11,2017,2,0.6186545454545455,0.6892727272727273,0.2505272727272727,0.012139684545454546,0.1630818181818182,-15.489545454545455,0.21601818181818183,0.34366363636363634,115.37136363636364,1
1685,72qA6s4fjF8Y2VX1UDMfp2,mJAD92rWdZI,gemini,macklemore,album,16,2017,3,0.21502000000000002,0.731375,0.568625,1.0834625e-4,0.12256875,-7.6748125,0.15611875,0.460875,114.85325,0.75
1686,3T4tUhGYeRNVUGevb0wThu,31191e2d0kE,divide,ed sheeran,album,16,2017,4,0.3822875,0.6610625,0.5785,7.125e-7,0.14038125,-5.6229375,0.06776875,0.5854375,105.5390625,0
1687,5c2AzoNyr46fCQM5d8mxE0,iBHjkRZQbv8,saturation,brockhampton,album,15,2017,9,0.38589333333333337,0.5942,0.6046,0.05017922,0.3527133333333333,-8.401066666666667,0.15614,0.5474666666666667,111.0386,1
1688,4rA6i9oXyMhh77pqK0cXKv,ORRDA5YFhcc,process,sampha,album,12,2017,8,0.5211266666666666,0.5990833333333333,0.4235,0.050348275000000005,0.25616666666666665,-11.401583333333333,0.065,0.3635833333333333,119.89983333333333,0.08333333333333333
1689,1HiN2YXZcc3EjmVZ4WjfBk,jESJJrA5a98,everybody,logic,album,13,2017,5,0.24837692307692308,0.7081538461538461,0.7556923076923077,1.598976923076923e-4,0.21156153846153847,-6.6303846153846155,0.19271538461538462,0.5072307692307693,119.61876923076923,1
1690,6NySuONTKK6mtLG0nF80Jr,GlSqTuuvfdg,the autobiography,vic mensa,album,15,2017,6,0.219586,0.5913333333333334,0.6724666666666667,1.0873333333333334e-6,0.24545333333333333,-6.794066666666667,0.23192,0.3803666666666667,110.7012,1
1691,5w1LR7cbTKEoCfgB98rkgR,5iHufSOWdqg,relatives in descent,protomartyr,album,12,2017,8,0.027532435,0.36825,0.8079999999999999,0.6873333333333334,0.18644166666666667,-7.477833333333333,0.07428333333333334,0.33575,127.29141666666666,0
1692,3esB4Gl0K2LKCgACUJa3mu,JX54Kz7DaZQ,polygondwanaland,king gizzard & the lizard wizard,album,10,2017,2,0.22454,0.4813,0.6431,0.53259,0.19817,-9.2333,0.04188,0.58917,120.03190000000001,0
1693,0eZiXvvAJcvONgxZJAo3Ms,N65_VUOVT6o,wrong one to fuck with,dying fetus,album,11,2017,8,0.003803272727272727,0.30518181818181817,0.9515454545454545,0.6768727272727273,0.2725181818181818,-5.948636363636363,0.13285454545454545,0.36972727272727274,122.79190909090909,0
1694,5Dm0YkRywRd8SFfQsZ1Cl5,w_jO52l-8ok,mouth moods,neil cicierega,album,11,2018,9,0.7027272727272728,0.6185454545454545,0.36354545454545456,1.1089363636363637e-4,0.13247272727272727,-7.6148181818181815,0.060609090909090904,0.3745545454545455,104.10354545454545,0
1695,7ojhZPBtkio6s3axl5U7Fe,iFE1bkuBotk,packs,your old droog,album,14,2017,7,0.24132857142857142,0.4415,0.6760714285714285,9.443571428571429e-6,0.27764285714285714,-8.354642857142856,0.23615714285714284,0.4985714285714286,85.134,1
1696,0lBB0xL8EzRUBMuS3UUbGQ,lpA54RhgWEA,world eater,blanck mass,album,7,2017,7,0.0010413142857142856,0.3315714285714286,0.773,0.752,0.22044285714285713,-6.561714285714285,0.09218571428571429,0.16157142857142856,145.442,0
1697,2Oyi0iQ92nw0MlO6ehpNwJ,I_UJ-3yakDg,science fiction,brand new,album,12,2017,7,0.3050920833333333,0.5010833333333333,0.558,0.11732635,0.2624,-7.137,0.03788333333333333,0.23400833333333335,120.05558333333333,0
